Title,Title_URL,Image,Tag,Price,Price1,style_component__qn84q,style_listingdetail__b0bdg,style_listingdetail__b0bdg2,style_listingdetail__b0bdg3
1010 - 100 Promenade Circ,https://www.zoocasa.com/vaughan-on-real-estate/1010-100-promenade-cir,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$668,000","List Price$598,800",4 days ,1 Bed,1 Bath,700–799 sqft
5 Athena Crt,https://www.zoocasa.com/vaughan-on-real-estate/5-athena-ct,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,385,000","List Price$1,399,000",4 days ,4 Bed,3 Bath,1500–2000 sqft
3006 - 898 Portage Pkwy,https://www.zoocasa.com/vaughan-on-real-estate/3006-898-portage-pky,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$670,000","List Price$680,000",4 days ,2 Bed,2 Bath,700–799 sqft
14 Glenngarry Cres,https://www.zoocasa.com/vaughan-on-real-estate/14-glenngarry-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,250,000","List Price$1,088,000",5 days ,3 Bed,4 Bath,N/A sqft
29 Capilano Crt,https://www.zoocasa.com/vaughan-on-real-estate/29-capilano-ct,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,125,000","List Price$988,900",Sold 5 Days Ago,3 Bed,3 Bath,N/A sqft
411 - 9245 Jane St,https://www.zoocasa.com/vaughan-on-real-estate/411-9245-jane-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$885,000","List Price$899,000",5 days ,2 Bed,2 Bath,1000–1199 sqft
4 - 198 Pine Grove Rd,https://www.zoocasa.com/vaughan-on-real-estate/4-198-pine-grove-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$860,000","List Price$888,000",5 days ,2 Bed,3 Bath,1000–1199 sqft
20 Goodman Cres,https://www.zoocasa.com/vaughan-on-real-estate/20-goodman-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,530,000","List Price$1,395,000",Sold 5 Days Ago,3 Bed,2 Bath,1500–2000 sqft
66 Mabley Cres,https://www.zoocasa.com/vaughan-on-real-estate/66-mabley-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F05241f8b-37fc-4d1f-8566-0fd170172170.jpg&w=640&q=75,Sold,"$1,210,000","List Price$1,088,800",Sold 4 Days Ago,3 Bed,3 Bath,1500–2000 sqft
94 Colombo Cres,https://www.zoocasa.com/vaughan-on-real-estate/94-colombo-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,280,000","List Price$1,398,888",4 days ,3 Bed,4 Bath,N/A sqft
