Title,Title_URL,Image,Tag,Price,Price1,style_component__qn84q,style_listingdetail__b0bdg,style_listingdetail__b0bdg2,style_listingdetail__b0bdg3
49 Oxlade Cres,https://www.zoocasa.com/ajax-on-real-estate/49-oxlade-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F1732f707-da18-44df-bbf0-990b008e71d6.jpg&w=640&q=75,Sold,"$875,000","List Price$799,999",8 months ,3 Bed,4 Bath,1500–2000 sqft
26 Carter Bennett Dr,https://www.zoocasa.com/ajax-on-real-estate/26-carter-bennett-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F9af2e7e8-325c-43d3-bcb9-99600ab01c09.jpg&w=640&q=75,Sold,"$1,145,000","List Price$949,900",8 months ,3 Bed,4 Bath,N/A sqft
37 Linnell St,https://www.zoocasa.com/ajax-on-real-estate/37-linnell-st,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F380a8254-0cf2-4da7-b980-bdfbe5f58a1b.jpg&w=640&q=75,Sold,"$805,000","List Price$699,000",Sold 8 Months Ago,3 Bed,3 Bath,N/A sqft
4 Willows Lane,https://www.zoocasa.com/ajax-on-real-estate/4-willows-ln,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fea6a414d-fc5a-441a-b030-0bd5ef0d4769.jpg&w=640&q=75,Sold,"$700,000","List Price$599,800",8 months ,3 Bed,2 Bath,1000–1199 sqft
5 Jessett St,https://www.zoocasa.com/ajax-on-real-estate/5-jessett-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,200,000","List Price$1,099,999",Sold 8 Months Ago,4 Bed,3 Bath,2000–2500 sqft
553 Rossland Rd E,https://www.zoocasa.com/ajax-on-real-estate/553-rossland-rd-e,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$871,500","List Price$749,900",8 months ,3 Bed,3 Bath,N/A sqft
20 Searell Ave,https://www.zoocasa.com/ajax-on-real-estate/20-searell-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,350,000","List Price$999,000",Sold 8 Months Ago,4 Bed,3 Bath,2500–3000 sqft
17 Blunden Rd,https://www.zoocasa.com/ajax-on-real-estate/17-blunden-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$655,000","List Price$599,898",8 months ,2 Bed,1 Bath,N/A sqft
2 Chamberlain Crt,https://www.zoocasa.com/ajax-on-real-estate/2-chamberlain-ct,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F84223060-ff90-41d7-b04e-78bca5e3a24b.jpg&w=640&q=75,Sold,"$699,000","List Price$649,000",8 months ,3 Bed,2 Bath,1200–1399 sqft
14 Gardiner Dr,https://www.zoocasa.com/ajax-on-real-estate/14-gardiner-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F83a044c3-f2e7-432e-bc67-e52b05fa1c10.jpg&w=640&q=75,Sold,"$1,180,000","List Price$899,000",8 months ,4 Bed,4 Bath,2000–2500 sqft
44 Swanston Cres,https://www.zoocasa.com/ajax-on-real-estate/44-swanston-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F5eadceb4-c262-48a6-9cd2-e2367feba2ac.jpg&w=640&q=75,Sold,"$933,000","List Price$824,898",8 months ,3 Bed,2 Bath,N/A sqft
49 Large Cres,https://www.zoocasa.com/ajax-on-real-estate/49-large-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$883,000","List Price$849,990",8 months ,3 Bed,3 Bath,1500–2000 sqft
102 Bolland Cres,https://www.zoocasa.com/ajax-on-real-estate/102-bolland-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,207,000","List Price$939,777",8 months ,4 Bed,3 Bath,N/A sqft
31 Barrett Cres,https://www.zoocasa.com/ajax-on-real-estate/31-barrett-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F318445fb-d36a-4d59-85e8-49e824c079f9.jpg&w=640&q=75,Sold,"$870,000","List Price$699,000",8 months ,3 Bed,2 Bath,N/A sqft
1179 Church St N,https://www.zoocasa.com/ajax-on-real-estate/1179-church-st-n,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$995,000","List Price$899,990",8 months ,4 Bed,4 Bath,2500–3000 sqft
38 Seward Cres,https://www.zoocasa.com/ajax-on-real-estate/38-seward-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,205,000","List Price$999,900",8 months ,4 Bed,3 Bath,2500–3000 sqft
12 Jonesridge Dr,https://www.zoocasa.com/ajax-on-real-estate/12-jonesridge-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$915,000","List Price$800,000",8 months ,3 Bed,3 Bath,N/A sqft
56 Harwood Ave N,https://www.zoocasa.com/ajax-on-real-estate/56-harwood-ave-n,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F1aa1b0f2-d788-4b8e-bf5a-cd808c088d4a.jpg&w=640&q=75,Sold,"$850,000","List Price$799,000",8 months ,3 Bed,2 Bath,1500–2000 sqft
79 Cornwall Dr,https://www.zoocasa.com/ajax-on-real-estate/79-cornwall-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,028,000","List Price$859,000",8 months ,3 Bed,3 Bath,2000–2500 sqft
ave - 106 Atherton Ave,https://www.zoocasa.com/ajax-on-real-estate/ave-106-atherton-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$866,000","List Price$849,900",8 months ,3 Bed,3 Bath,1500–2000 sqft
15 Seggar Ave,https://www.zoocasa.com/ajax-on-real-estate/15-seggar-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,505,000","List Price$1,298,000",Sold 8 Months Ago,5 Bed,5 Bath,3000–3500 sqft
3 Manser Crt,https://www.zoocasa.com/ajax-on-real-estate/3-manser-ct,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,148,000","List Price$1,168,000",8 months ,4 Bed,4 Bath,N/A sqft
55 Frazer Rd,https://www.zoocasa.com/ajax-on-real-estate/55-frazer-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$775,000","List Price$699,900",8 months ,3 Bed,2 Bath,N/A sqft
23 Formosa Ave,https://www.zoocasa.com/ajax-on-real-estate/23-formosa-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fac7b0e35-c7df-4e05-b216-e543a032570c.jpg&w=640&q=75,Sold,"$1,100,000","List Price$949,000",Sold 8 Months Ago,4 Bed,3 Bath,N/A sqft
5 Gamble Dr,https://www.zoocasa.com/ajax-on-real-estate/5-gamble-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F5d9a5eab-54fa-4659-b2dc-475352c90f96.jpg&w=640&q=75,Sold,"$1,150,000","List Price$999,800",8 months ,3 Bed,4 Bath,N/A sqft
4 Stearns Crt,https://www.zoocasa.com/ajax-on-real-estate/4-stearns-ct,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F296a67dd-5c6f-4578-b1f6-ccb62e6916b1.jpg&w=640&q=75,Sold,"$1,308,800","List Price$1,099,988",Sold 8 Months Ago,4 Bed,4 Bath,N/A sqft
23 Keeble Cres,https://www.zoocasa.com/ajax-on-real-estate/23-keeble-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,020,000","List Price$769,900",8 months ,3 Bed,3 Bath,N/A sqft
26 Edgley Crt,https://www.zoocasa.com/ajax-on-real-estate/26-edgley-ct,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$910,000","List Price$749,000",Sold 8 Months Ago,3 Bed,4 Bath,1500–2000 sqft
35 Brooksbank Cres,https://www.zoocasa.com/ajax-on-real-estate/35-brooksbank-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F987848b4-d12d-43b5-85c4-d4fb4d6b93c2.jpg&w=640&q=75,Sold,"$885,000","List Price$786,500",Sold 9 Months Ago,3 Bed,2 Bath,N/A sqft
20 Oxlade Cres,https://www.zoocasa.com/ajax-on-real-estate/20-oxlade-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F9fb56a2c-901d-4d86-967e-d82355a0de9e.jpg&w=640&q=75,Sold,"$915,000","List Price$748,000",9 months ,4 Bed,3 Bath,N/A sqft
502 - 92 Church St S,https://www.zoocasa.com/ajax-on-real-estate/502-92-church-st-s,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F4e1f410e-0613-4b6e-8732-9a1b08821ca1.jpg&w=640&q=75,Sold,"$450,000","List Price$449,999",9 months ,2 Bed,2 Bath,1000–1199 sqft
40 Harwood Ave N,https://www.zoocasa.com/ajax-on-real-estate/40-harwood-ave-n,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F8b4ad2b0-57f0-4510-85c4-eff308a155d8.jpg&w=640&q=75,Sold,"$865,000","List Price$699,900",8 months ,3 Bed,3 Bath,1500–2000 sqft
1 Cullcastle St,https://www.zoocasa.com/ajax-on-real-estate/1-cullcastle-st,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F0b4e6a90-8de1-43ad-95ff-560eb53b5f44.jpg&w=640&q=75,Sold,"$865,000","List Price$749,000",9 months ,3 Bed,3 Bath,1500–2000 sqft
901 - 92 Church St S,https://www.zoocasa.com/ajax-on-real-estate/901-92-church-st-s,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Ff1f1b09f-f330-4d40-91d4-62f4f20cd684.jpg&w=640&q=75,Sold,"$540,000","List Price$549,000",9 months ,2 Bed,2 Bath,1000–1199 sqft
4 Moynahan Cres,https://www.zoocasa.com/ajax-on-real-estate/4-moynahan-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F32c04c10-29f3-47ee-8e31-d55e3ceeddf0.jpg&w=640&q=75,Sold,"$1,522,000","List Price$1,299,900",9 months ,4 Bed,4 Bath,2500–3000 sqft
22 Lawrie Rd,https://www.zoocasa.com/ajax-on-real-estate/22-lawrie-rd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F892c49e3-0e69-429c-9b8c-e6b316ffedd4.jpg&w=640&q=75,Sold,"$1,210,500","List Price$999,900",9 months ,3 Bed,3 Bath,N/A sqft
38 - 1 Mcgonigal Lane,https://www.zoocasa.com/ajax-on-real-estate/38-1-mcgonigal-ln,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fb78c8a76-3db2-41e6-a18c-854de57c626d.jpg&w=640&q=75,Sold,"$900,000","List Price$699,000",Sold 9 Months Ago,3 Bed,3 Bath,1800–1999 sqft
1105 - 92 Church St S,https://www.zoocasa.com/ajax-on-real-estate/1105-92-church-st-s,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fdaa7a7e4-3b16-47a0-b03b-78d6910a9be7.jpg&w=640&q=75,Sold,"$440,000","List Price$422,900",9 months ,2 Bed,2 Bath,1000–1199 sqft
45 Quarrie Lane,https://www.zoocasa.com/ajax-on-real-estate/45-quarrie-ln,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F414b9090-b6ce-4f8c-bc26-8c5f33535306.jpg&w=640&q=75,Sold,"$875,000","List Price$880,000",8 months ,3 Bed,3 Bath,2000–2500 sqft
9 Burtonbury Lane,https://www.zoocasa.com/ajax-on-real-estate/9-burtonbury-ln,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$810,000","List Price$699,900",9 months ,3 Bed,3 Bath,N/A sqft
94 Marshall Cres,https://www.zoocasa.com/ajax-on-real-estate/94-marshall-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$870,000","List Price$849,000",9 months ,3 Bed,3 Bath,N/A sqft
72 Cooperage Lane,https://www.zoocasa.com/ajax-on-real-estate/72-cooperage-ln,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$701,000","List Price$699,900",9 months ,3 Bed,2 Bath,N/A sqft
81 Bambridge St,https://www.zoocasa.com/ajax-on-real-estate/81-bambridge-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,350,000","List Price$1,099,898",9 months ,4 Bed,4 Bath,3000–3500 sqft
1602 - 44 Falby Crt,https://www.zoocasa.com/ajax-on-real-estate/1602-44-falby-ct,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$515,000","List Price$468,800",Sold 9 Months Ago,2 Bed,2 Bath,1000–1199 sqft
12 Mcclustey Ave,https://www.zoocasa.com/ajax-on-real-estate/12-mcclustey-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,200,000","List Price$999,000",9 months ,4 Bed,3 Bath,2000–2500 sqft
103 Clover Ridge Dr E,https://www.zoocasa.com/ajax-on-real-estate/103-clover-ridge-dr-e,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$950,000","List Price$799,900",9 months ,3 Bed,2 Bath,N/A sqft
29 Mullord Ave,https://www.zoocasa.com/ajax-on-real-estate/29-mullord-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,210,000","List Price$1,099,000",9 months ,4 Bed,4 Bath,N/A sqft
56 Wilkie Lane,https://www.zoocasa.com/ajax-on-real-estate/56-wilkie-ln,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$752,000","List Price$739,900",9 months ,3 Bed,4 Bath,1600–1799 sqft
37 Horton St,https://www.zoocasa.com/ajax-on-real-estate/37-horton-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$861,000","List Price$729,900",Sold 9 Months Ago,3 Bed,4 Bath,N/A sqft
89 Todd Rd,https://www.zoocasa.com/ajax-on-real-estate/89-todd-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,271,000","List Price$989,000",9 months ,4 Bed,3 Bath,N/A sqft
70 Brandwood Sq,https://www.zoocasa.com/ajax-on-real-estate/70-brandwood-sq,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,200,000","List Price$1,049,000",9 months ,5 Bed,4 Bath,2500–3000 sqft
34 Lurcook St,https://www.zoocasa.com/ajax-on-real-estate/34-lurcook-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$866,300","List Price$749,000",9 months ,3 Bed,3 Bath,1500–2000 sqft
90 Gates Cres,https://www.zoocasa.com/ajax-on-real-estate/90-gates-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F246d0c04-79c7-4c97-a608-454ec2615738.jpg&w=640&q=75,Sold,"$975,000","List Price$849,900",Sold 9 Months Ago,3 Bed,3 Bath,N/A sqft
13 Howling Cres,https://www.zoocasa.com/ajax-on-real-estate/13-howling-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,000,786","List Price$899,900",9 months ,3 Bed,4 Bath,N/A sqft
312 - 66 Falby Crt,https://www.zoocasa.com/ajax-on-real-estate/312-66-falby-ct,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$532,000","List Price$499,000",Sold 9 Months Ago,2 Bed,2 Bath,1000–1199 sqft
17 Southam St,https://www.zoocasa.com/ajax-on-real-estate/17-southam-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,125,000","List Price$1,190,000",Sold 9 Months Ago,3 Bed,3 Bath,N/A sqft
22 Tulloch Dr,https://www.zoocasa.com/ajax-on-real-estate/22-tulloch-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fdd3bb935-0d75-4a3b-81f9-ba16c5a592dd.jpg&w=640&q=75,Sold,"$783,000","List Price$599,900",Sold 9 Months Ago,3 Bed,1 Bath,N/A sqft
2966 Range Line Rd,https://www.zoocasa.com/ajax-on-real-estate/2966-range-line-rd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fc748ff63-61a7-4392-ad9f-9ddeb19a8e71.jpg&w=640&q=75,Sold,"$1,130,000","List Price$849,900",9 months ,4 Bed,3 Bath,N/A sqft
36 Lucas Lane,https://www.zoocasa.com/ajax-on-real-estate/36-lucas-ln,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F5423ba37-08ca-43ad-adb1-434f7a935efb.jpg&w=640&q=75,Sold,"$780,000","List Price$649,000",9 months ,3 Bed,2 Bath,1000–1199 sqft
34 Temple West Cres,https://www.zoocasa.com/ajax-on-real-estate/34-temple-w-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F3a0515d7-29f5-4f7b-bc38-1a8174e20ce7.jpg&w=640&q=75,Sold,"$1,450,000","List Price$1,199,800",9 months ,5 Bed,4 Bath,3000–3500 sqft
46 Hinsley Cres,https://www.zoocasa.com/ajax-on-real-estate/46-hinsley-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F67782910-3a78-483e-b84b-5cda73432c21.jpg&w=640&q=75,Sold,"$925,000","List Price$799,000",9 months ,3 Bed,3 Bath,1500–2000 sqft
155 Rands Rd,https://www.zoocasa.com/ajax-on-real-estate/155-rands-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$882,000","List Price$750,000",9 months ,2 Bed,2 Bath,N/A sqft
1127 Church St N,https://www.zoocasa.com/ajax-on-real-estate/1127-church-st-n,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F1b18651c-b303-452c-b250-90a443cf23e8.jpg&w=640&q=75,Sold,"$925,000","List Price$899,900",9 months ,3 Bed,3 Bath,N/A sqft
30 Medley Lane,https://www.zoocasa.com/ajax-on-real-estate/30-medley-ln,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F5e968d06-9ff4-43c9-bb18-50e686d2bd1e.jpg&w=640&q=75,Sold,"$645,000","List Price$599,000",9 months ,2 Bed,2 Bath,N/A sqft
22 Linton Ave,https://www.zoocasa.com/ajax-on-real-estate/22-linton-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F8037459c-25d6-4ea9-92fc-4185c91169e4.jpg&w=640&q=75,Sold,"$1,190,000","List Price$1,388,000",9 months ,3 Bed,2 Bath,N/A sqft
15 Hilling Dr,https://www.zoocasa.com/ajax-on-real-estate/15-hilling-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,000,000","List Price$799,000",9 months ,3 Bed,4 Bath,N/A sqft
19 Nott Dr,https://www.zoocasa.com/ajax-on-real-estate/19-nott-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,160,000","List Price$999,000",9 months ,4 Bed,3 Bath,2000–2500 sqft
900 Audley Rd N,https://www.zoocasa.com/ajax-on-real-estate/900-audley-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$860,000","List Price$859,900",9 months ,3 Bed,4 Bath,N/A sqft
84 Gates Cres,https://www.zoocasa.com/ajax-on-real-estate/84-gates-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Ff138698a-84c0-482b-b61c-61a16e4d1b42.jpg&w=640&q=75,Sold,"$972,000","List Price$799,000",Sold 9 Months Ago,3 Bed,3 Bath,N/A sqft
9 Tasker Cres,https://www.zoocasa.com/ajax-on-real-estate/9-tasker-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$830,100","List Price$779,900",Sold 9 Months Ago,3 Bed,3 Bath,1500–2000 sqft
236 Delaney Dr,https://www.zoocasa.com/ajax-on-real-estate/236-delaney-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Ff368f286-1ba7-4fe3-95b7-f4e39b5c4a28.jpg&w=640&q=75,Sold,"$1,000,000","List Price$799,000",9 months ,4 Bed,3 Bath,N/A sqft
7 Hunwicks Cres,https://www.zoocasa.com/ajax-on-real-estate/7-hunwicks-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Ff4a10d63-f6bb-4bbf-b163-99231bad4ea8.jpg&w=640&q=75,Sold,"$1,410,000","List Price$1,238,000",9 months ,4 Bed,4 Bath,3000–3500 sqft
15 - 10 Trowell Lane,https://www.zoocasa.com/ajax-on-real-estate/15-10-trowell-ln,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F8e0f67bb-e4a2-4192-8191-4ede1e388ec6.jpg&w=640&q=75,Sold,"$809,000","List Price$749,000",Sold 9 Months Ago,3 Bed,4 Bath,1400–1599 sqft
1212 - 92 Church St S,https://www.zoocasa.com/ajax-on-real-estate/1212-92-church-st-s,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$495,000","List Price$499,000",9 months ,3 Bed,2 Bath,1400–1599 sqft
218 London Lane,https://www.zoocasa.com/ajax-on-real-estate/218-london-ln,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$940,000","List Price$899,000",Sold 9 Months Ago,4 Bed,4 Bath,1500–2000 sqft
840 Audley Rd N,https://www.zoocasa.com/ajax-on-real-estate/840-audley-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$941,001","List Price$799,000",9 months ,4 Bed,4 Bath,2000–2500 sqft
16 Birch Cres,https://www.zoocasa.com/ajax-on-real-estate/16-birch-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$720,000","List Price$550,000",9 months ,2 Bed,2 Bath,700–1100 sqft
29 Pughe St,https://www.zoocasa.com/ajax-on-real-estate/29-pughe-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,000,000","List Price$899,999",9 months ,3 Bed,4 Bath,1500–2000 sqft
9 Trawley Cres,https://www.zoocasa.com/ajax-on-real-estate/9-trawley-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$870,000","List Price$799,999",9 months ,3 Bed,4 Bath,N/A sqft
23 Elm St,https://www.zoocasa.com/ajax-on-real-estate/23-elm-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$676,000","List Price$599,898",Sold 9 Months Ago,2 Bed,1 Bath,N/A sqft
24 Holmes Cres,https://www.zoocasa.com/ajax-on-real-estate/24-holmes-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,225,000","List Price$1,240,000",9 months ,4 Bed,4 Bath,2000–2500 sqft
11 Hallam Rd,https://www.zoocasa.com/ajax-on-real-estate/11-hallam-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,388,889","List Price$1,169,900",9 months ,5 Bed,4 Bath,2500–3000 sqft
54 Oswell Dr,https://www.zoocasa.com/ajax-on-real-estate/54-oswell-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$985,000","List Price$898,088",Sold 9 Months Ago,3 Bed,3 Bath,1500–2000 sqft
