Title,Title_URL,Image,Tag,Price,Price1,style_component__qn84q,style_listingdetail__b0bdg,style_listingdetail__b0bdg2,style_listingdetail__b0bdg3
106 - 1441 Walker's Line,https://www.zoocasa.com/burlington-on-real-estate/106-1441-walkers-line,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fa61fecfb-570d-4e0c-a257-65358c87d3e0.jpg&w=640&q=75,Sold,"$615,000","List Price$499,999",Sold 3 Months Ago,1 Bed,1 Bath,700–799 sqft
3136 Longmeadow Rd,https://www.zoocasa.com/burlington-on-real-estate/3136-longmeadow-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,502,000","List Price$1,295,000",3 months ,3 Bed,3 Bath,N/A sqft
1333 Hazelton Blvd,https://www.zoocasa.com/burlington-on-real-estate/1333-hazelton-blvd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,975,000","List Price$1,398,000",3 months ,3 Bed,4 Bath,2500–3000 sqft
407 - 5080 Pinedale Ave,https://www.zoocasa.com/burlington-on-real-estate/407-5080-pinedale-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F7baba5fc-d65e-4291-80fe-47fd259bdb47.jpg&w=640&q=75,Sold,"$825,000","List Price$699,900",Sold 3 Months Ago,2 Bed,2 Bath,1000–1199 sqft
78 - 1121 Cooke Blvd,https://www.zoocasa.com/burlington-on-real-estate/78-1121-cooke-blvd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fee14fa5f-b9fc-460c-974d-c51bc17c322a.jpg&w=640&q=75,Sold,"$1,038,888","List Price$899,990",3 months ,3 Bed,3 Bath,1600–1799 sqft
4076 Kryzan Dr,https://www.zoocasa.com/burlington-on-real-estate/4076-kryzan-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,307,000","List Price$1,049,900",3 months ,3 Bed,4 Bath,1100–1500 sqft
5350 Riverside Dr,https://www.zoocasa.com/burlington-on-real-estate/5350-riverside-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F5c0071a7-0dab-4328-a9ab-f96fe946142b.jpg&w=640&q=75,Sold,"$1,630,000","List Price$1,389,000",3 months ,4 Bed,2 Bath,1500–2000 sqft
515 - 3290 New St,https://www.zoocasa.com/burlington-on-real-estate/515-3290-new-st,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F3228b1a8-0290-490a-a960-01ac2ae80932.jpg&w=640&q=75,Sold,"$820,500","List Price$820,500",3 months ,2 Bed,2 Bath,1200–1399 sqft
32 - 70 Plains Rd W,https://www.zoocasa.com/burlington-on-real-estate/32-70-plains-rd-w,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F331cb58b-414c-457e-921d-ee9eade04eea.jpg&w=640&q=75,Sold,"$786,000","List Price$649,000",Sold 3 Months Ago,2 Bed,2 Bath,600–699 sqft
2415 Curtis Rd,https://www.zoocasa.com/burlington-on-real-estate/2415-curtis-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,221,000","List Price$899,000",3 months ,3 Bed,3 Bath,1100–1500 sqft
17 - 4165 Upper Middle Rd,https://www.zoocasa.com/burlington-on-real-estate/17-4165-upper-middle-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,250,000","List Price$849,900",Sold 3 Months Ago,3 Bed,3 Bath,1400–1599 sqft
411 - 5327 Upper Middle Rd,https://www.zoocasa.com/burlington-on-real-estate/411-5327-upper-middle-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$679,000","List Price$599,900",3 months ,1 Bed,1 Bath,600–699 sqft
1296 Blanshard Dr,https://www.zoocasa.com/burlington-on-real-estate/1296-blanshard-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F04c12042-97c7-4d93-9570-d4ae6b552bc4.jpg&w=640&q=75,Sold,"$1,250,000","List Price$1,099,000",3 months ,4 Bed,4 Bath,1500–2000 sqft
679 Carmen Crt,https://www.zoocasa.com/burlington-on-real-estate/679-carmen-ct,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,709,999","List Price$1,399,900",Sold 3 Months Ago,3 Bed,2 Bath,1500–2000 sqft
2365 Cotswold Cres,https://www.zoocasa.com/burlington-on-real-estate/2365-cotswold-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,175,000","List Price$1,000,000",3 months ,3 Bed,3 Bath,1100–1500 sqft
418 Goodram Dr,https://www.zoocasa.com/burlington-on-real-estate/418-goodram-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,970,000","List Price$1,999,999",3 months ,3 Bed,4 Bath,2500–3000 sqft
7 - 1745 Creek Way,https://www.zoocasa.com/burlington-on-real-estate/7-1745-creek-way,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,357,000","List Price$949,900",3 months ,3 Bed,3 Bath,1500–2000 sqft
365 Henderson Rd,https://www.zoocasa.com/burlington-on-real-estate/365-henderson-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,675,000","List Price$1,799,000",3 months ,3 Bed,2 Bath,1100–1500 sqft
2510 Armour Cres,https://www.zoocasa.com/burlington-on-real-estate/2510-armour-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F978dc38c-df07-4938-a7f4-c6b3e20260fc.jpg&w=640&q=75,Sold,"$3,036,000","List Price$2,499,900",3 months ,3 Bed,4 Bath,2500–3000 sqft
1325 Rosemary Cres,https://www.zoocasa.com/burlington-on-real-estate/1325-rosemary-cres,https://www.zoocasa.com/_next/image?url=%2Fnext%2Fassets%2Fimages%2Fcoming-soon-image.png&w=640&q=75,Sold,"$1,320,000","List Price$1,099,990",Sold 3 Months Ago,3 Bed,2 Bath,700–1100 sqft
39 - 1150 Skyview Dr,https://www.zoocasa.com/burlington-on-real-estate/39-1150-skyview-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,651,150","List Price$1,099,000",3 months ,2 Bed,4 Bath,2000–2249 sqft
454 Mayzel Rd,https://www.zoocasa.com/burlington-on-real-estate/454-mayzel-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,276,001","List Price$799,900",3 months ,3 Bed,4 Bath,1100–1500 sqft
6406 Cedar Springs Rd,https://www.zoocasa.com/burlington-on-real-estate/6406-cedar-springs-rd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F11c9d89a-090c-4d34-8744-6f12536808c4.jpg&w=640&q=75,Sold,"$1,040,000","List Price$999,000",3 months ,2 Bed,1 Bath,700–1100 sqft
105 - 4005 Kilmer Dr,https://www.zoocasa.com/burlington-on-real-estate/105-4005-kilmer-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fc9b519d7-72ca-4775-b5e7-a3f060a5cbdf.jpg&w=640&q=75,Sold,"$671,000","List Price$499,000",3 months ,1 Bed,1 Bath,800–899 sqft
410 - 396 Plains Rd E,https://www.zoocasa.com/burlington-on-real-estate/410-396-plains-rd-e,https://www.zoocasa.com/_next/image?url=%2Fnext%2Fassets%2Fimages%2Fcoming-soon-image.png&w=640&q=75,Sold,"$690,000","List Price$685,000",3 months ,2 Bed,2 Bath,1000–1199 sqft
663 Dynes Rd,https://www.zoocasa.com/burlington-on-real-estate/663-dynes-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,363,000","List Price$1,099,000",Sold 3 Months Ago,3 Bed,3 Bath,1100–1500 sqft
688 Woodview Rd,https://www.zoocasa.com/burlington-on-real-estate/688-woodview-rd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F0b736684-b2a2-4643-90cf-ee8cb8857739.jpg&w=640&q=75,Sold,"$1,222,000","List Price$599,000",3 months ,3 Bed,2 Bath,N/A sqft
2364 Duncaster Dr,https://www.zoocasa.com/burlington-on-real-estate/2364-duncaster-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fa94bd27d-b45a-4480-9811-6a77f4c6b2bf.jpg&w=640&q=75,Sold,"$1,925,000","List Price$1,400,000",3 months ,4 Bed,3 Bath,2000–2500 sqft
674 Ardleigh Cres,https://www.zoocasa.com/burlington-on-real-estate/674-ardleigh-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,630,000","List Price$1,090,000",3 months ,3 Bed,2 Bath,N/A sqft
6388 Cedar Springs Rd,https://www.zoocasa.com/burlington-on-real-estate/6388-cedar-springs-rd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fd1690662-1eeb-4e28-8517-53b9118f1f6c.jpg&w=640&q=75,Sold,"$1,350,000","List Price$1,399,000",Sold 3 Months Ago,3 Bed,2 Bath,1500–2000 sqft
23 - 1095 Skyview Dr,https://www.zoocasa.com/burlington-on-real-estate/23-1095-skyview-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,405,000","List Price$1,150,000",3 months ,1 Bed,3 Bath,1400–1599 sqft
5339 Salem Rd,https://www.zoocasa.com/burlington-on-real-estate/5339-salem-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,680,000","List Price$1,349,900",3 months ,4 Bed,3 Bath,N/A sqft
695 Lomond Cres,https://www.zoocasa.com/burlington-on-real-estate/695-lomond-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,205,000","List Price$849,900",3 months ,4 Bed,2 Bath,1100–1500 sqft
4201 Sutherland Cres,https://www.zoocasa.com/burlington-on-real-estate/4201-sutherland-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,620,000","List Price$1,299,900",Sold 3 Months Ago,3 Bed,2 Bath,1100–1500 sqft
2080 Cavendish Dr,https://www.zoocasa.com/burlington-on-real-estate/2080-cavendish-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Ff87c224c-a71e-44a2-a522-a6116e891846.jpg&w=640&q=75,Sold,"$1,318,000","List Price$1,050,000",Sold 3 Months Ago,3 Bed,2 Bath,1100–1500 sqft
29 - 3003 Centennial Dr,https://www.zoocasa.com/burlington-on-real-estate/29-3003-centennial-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F95b5f3d4-543f-4365-a839-feec9a2f2361.jpg&w=640&q=75,Sold,"$820,000","List Price$649,900",3 months ,3 Bed,2 Bath,1200–1399 sqft
4242 Sutherland Cres,https://www.zoocasa.com/burlington-on-real-estate/4242-sutherland-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F165a4614-ac44-4ca2-b03f-fb24634b3170.jpg&w=640&q=75,Sold,"$1,525,000","List Price$1,190,000",3 months ,3 Bed,3 Bath,N/A sqft
2189 Caroline St,https://www.zoocasa.com/burlington-on-real-estate/2189-caroline-st,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F19268035-7414-4abe-a139-dddaed660192.jpg&w=640&q=75,Sold,"$1,220,000","List Price$899,900",Sold 3 Months Ago,2 Bed,2 Bath,N/A sqft
251 Walden Dr,https://www.zoocasa.com/burlington-on-real-estate/251-walden-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F942699f2-800f-49b2-a9d8-5e6ca493715c.jpg&w=640&q=75,Sold,"$2,210,000","List Price$1,799,000",Sold 3 Months Ago,3 Bed,2 Bath,1100–1500 sqft
408 - 2075 Appleby Line,https://www.zoocasa.com/burlington-on-real-estate/408-2075-appleby-line,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fde72438b-c994-49e8-94cf-17b85661f058.jpg&w=640&q=75,Sold,"$660,000","List Price$575,000",3 months ,1 Bed,1 Bath,700–799 sqft
215 - 1451 Walkers Line,https://www.zoocasa.com/burlington-on-real-estate/215-1451-walkers-line,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F76721cbf-ce6e-4e35-97e0-be3b3bbd1f14.jpg&w=640&q=75,Sold,"$763,000","List Price$500,000",3 months ,2 Bed,2 Bath,1000–1199 sqft
11 - 1121 Cooke Blvd,https://www.zoocasa.com/burlington-on-real-estate/11-1121-cooke-blvd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fbe66c007-78c0-42f1-9fcb-89e7a76bc98c.jpg&w=640&q=75,Sold,"$999,999","List Price$799,777",3 months ,2 Bed,2 Bath,1200–1399 sqft
1411 - 100 Burloak Dr,https://www.zoocasa.com/burlington-on-real-estate/1411-100-burloak-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F7f2c4e3b-fddf-4870-97e5-66cc8e66ece4.jpg&w=640&q=75,Sold,"$905,000","List Price$929,000",3 months ,2 Bed,2 Bath,1400–1599 sqft
261 Lakeview Ave,https://www.zoocasa.com/burlington-on-real-estate/261-lakeview-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,860,000","List Price$1,599,000",3 months ,3 Bed,2 Bath,1100–1500 sqft
1553 Waterdown Rd,https://www.zoocasa.com/burlington-on-real-estate/1553-waterdown-rd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F6a3d68f9-5f57-469c-ba60-eca10a5892a9.jpg&w=640&q=75,Sold,"$1,200,000","List Price$1,099,900",3 months ,5 Bed,2 Bath,1500–2000 sqft
406 - 5070 Pinedale Ave,https://www.zoocasa.com/burlington-on-real-estate/406-5070-pinedale-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$717,000","List Price$729,500",3 months ,2 Bed,2 Bath,1200–1399 sqft
216 - 320 Plains Rd E,https://www.zoocasa.com/burlington-on-real-estate/216-320-plains-rd-e,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$687,500","List Price$599,900",3 months ,1 Bed,1 Bath,700–799 sqft
1414 Allangrove Dr,https://www.zoocasa.com/burlington-on-real-estate/1414-allangrove-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F25b97d8b-6f73-4b3e-9fdd-3f08075c687c.jpg&w=640&q=75,Sold,"$1,251,000","List Price$849,900",3 months ,3 Bed,1 Bath,1100–1500 sqft
4247 Ingram Common,https://www.zoocasa.com/burlington-on-real-estate/4247-ingram-common,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$968,000","List Price$799,999",Sold 3 Months Ago,2 Bed,2 Bath,1100–1500 sqft
668 Cherrywood Dr,https://www.zoocasa.com/burlington-on-real-estate/668-cherrywood-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F22ac0816-b07c-4963-b5f6-218e3b1cb1f5.jpg&w=640&q=75,Sold,"$1,715,000","List Price$1,499,000",3 months ,4 Bed,4 Bath,1500–2000 sqft
207 - 1800 Walker's Line,https://www.zoocasa.com/burlington-on-real-estate/207-1800-walkers-line,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$647,000","List Price$499,900",Sold 3 Months Ago,1 Bed,1 Bath,800–899 sqft
1210 - 100 Burloak Dr,https://www.zoocasa.com/burlington-on-real-estate/1210-100-burloak-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$474,900","List Price$479,900",3 months ,2 Bed,2 Bath,900–999 sqft
2038 Mountain Grove Ave,https://www.zoocasa.com/burlington-on-real-estate/2038-mountain-grove-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,401,000","List Price$1,099,000",Sold 3 Months Ago,3 Bed,2 Bath,1100–1500 sqft
4472 Escarpment Dr,https://www.zoocasa.com/burlington-on-real-estate/4472-escarpment-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$10,185,000","List Price$11,499,000",3 months ,6 Bed,11 Bath,5000 sqft
2172 Bader Cres,https://www.zoocasa.com/burlington-on-real-estate/2172-bader-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,875,000","List Price$1,580,000",3 months ,4 Bed,3 Bath,2500–3000 sqft
1308 - 2087 Fairview St,https://www.zoocasa.com/burlington-on-real-estate/1308-2087-fairview-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$727,000","List Price$599,900",3 months ,2 Bed,2 Bath,600–699 sqft
5023 Kempling Lane,https://www.zoocasa.com/burlington-on-real-estate/5023-kempling-ln,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,350,800","List Price$899,000",3 months ,3 Bed,3 Bath,1100–1500 sqft
109 - 1135 Cooke Blvd,https://www.zoocasa.com/burlington-on-real-estate/109-1135-cooke-blvd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$495,000","List Price$499,888",3 months ,1 Bed,1 Bath,500–599 sqft
404 - 360 Pearl St,https://www.zoocasa.com/burlington-on-real-estate/404-360-pearl-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$970,000","List Price$999,000",Sold 3 Months Ago,2 Bed,2 Bath,1000–1199 sqft
211 - 1284 Guelph Line,https://www.zoocasa.com/burlington-on-real-estate/211-1284-guelph-line,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$690,000","List Price$539,000",3 months ,1 Bed,2 Bath,700–799 sqft
1267 Hertel Cres,https://www.zoocasa.com/burlington-on-real-estate/1267-hertel-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,250,000","List Price$1,095,000",3 months ,2 Bed,2 Bath,1100–1500 sqft
3089 St Clair Ave,https://www.zoocasa.com/burlington-on-real-estate/3089-st-clair-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$4,350,000","List Price$4,200,000",3 months ,5 Bed,6 Bath,3500–5000 sqft
5453 Spruce Ave,https://www.zoocasa.com/burlington-on-real-estate/5453-spruce-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F9872e730-071d-4c5e-acc7-cf294857b223.jpg&w=640&q=75,Sold,"$1,300,000","List Price$999,000",3 months ,2 Bed,2 Bath,700–1100 sqft
872 Teal Dr,https://www.zoocasa.com/burlington-on-real-estate/872-teal-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,608,700","List Price$1,249,900",3 months ,3 Bed,2 Bath,1100–1500 sqft
314 Bevan Dr,https://www.zoocasa.com/burlington-on-real-estate/314-bevan-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F51b3f0ed-ba43-4407-a6ae-96c7a826542c.jpg&w=640&q=75,Sold,"$1,400,000","List Price$985,000",3 months ,3 Bed,2 Bath,N/A sqft
1313 Consort Cres,https://www.zoocasa.com/burlington-on-real-estate/1313-consort-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F5fb347d9-46f9-4437-a1be-cbfc3de6e881.jpg&w=640&q=75,Sold,"$1,182,000","List Price$899,900",3 months ,3 Bed,2 Bath,1100–1500 sqft
905 - 1415 Ghent Ave,https://www.zoocasa.com/burlington-on-real-estate/905-1415-ghent-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F99cde279-08f2-4406-a111-e88d4b8eb256.jpg&w=640&q=75,Sold,"$755,000","List Price$689,000",3 months ,3 Bed,2 Bath,1400–1599 sqft
105c - 216 Plains Rd W,https://www.zoocasa.com/burlington-on-real-estate/105c-216-plains-rd-w,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fdc5b77fd-5d79-475d-92b5-7891f04ffd37.jpg&w=640&q=75,Sold,"$785,000","List Price$699,900",Sold 3 Months Ago,2 Bed,2 Bath,1200–1399 sqft
1 - 519 Claridge Rd,https://www.zoocasa.com/burlington-on-real-estate/1-519-claridge-rd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fc05e4e9e-ab95-4983-a088-c0ba4694e944.jpg&w=640&q=75,Sold,"$960,000","List Price$699,999",3 months ,3 Bed,3 Bath,1200–1399 sqft
4440 Cedar Springs Rd,https://www.zoocasa.com/burlington-on-real-estate/4440-cedar-springs-rd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fdd41416e-466a-4d6c-9092-12218e0ca5b2.jpg&w=640&q=75,Sold,"$1,950,000","List Price$1,725,000",Sold 3 Months Ago,3 Bed,3 Bath,1500–2000 sqft
390 Ward Rd,https://www.zoocasa.com/burlington-on-real-estate/390-ward-rd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Ffb83a41f-6afa-42a4-be76-bd08f3793b43.jpg&w=640&q=75,Sold,"$1,650,000","List Price$1,500,000",3 months ,3 Bed,2 Bath,1500–2000 sqft
1456 Mountain Grove Ave,https://www.zoocasa.com/burlington-on-real-estate/1456-mountain-grove-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fecc5d0c1-e4b9-499d-a732-0ec235f43748.jpg&w=640&q=75,Sold,"$1,122,500","List Price$997,374",3 months ,3 Bed,2 Bath,700–1100 sqft
3129 Sandcliffe Crt,https://www.zoocasa.com/burlington-on-real-estate/3129-sandcliffe-ct,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Ff59ab1d9-93fd-4e93-8f77-bdce6ef2450b.jpg&w=640&q=75,Sold,"$1,400,000","List Price$1,189,000",3 months ,3 Bed,2 Bath,1500–2000 sqft
4499 Hawthorne Dr,https://www.zoocasa.com/burlington-on-real-estate/4499-hawthorne-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fb0ccad16-0a47-495b-beca-ff6192fe1fb4.jpg&w=640&q=75,Sold,"$2,600,000","List Price$2,098,800",3 months ,4 Bed,3 Bath,2000–2500 sqft
1390 Halifax Pl,https://www.zoocasa.com/burlington-on-real-estate/1390-halifax-pl,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fcd2b3d32-ccd3-4436-834f-845e10c59bde.jpg&w=640&q=75,Sold,"$2,222,000","List Price$1,899,900",Sold 3 Months Ago,3 Bed,2 Bath,1500–2000 sqft
209 - 5317 Upper Middle Rd,https://www.zoocasa.com/burlington-on-real-estate/209-5317-upper-middle-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$701,209","List Price$599,000",3 months ,1 Bed,2 Bath,700–799 sqft
4215 Sutherland Cres,https://www.zoocasa.com/burlington-on-real-estate/4215-sutherland-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,625,000","List Price$1,289,000",Sold 3 Months Ago,3 Bed,2 Bath,N/A sqft
39 - 2531 Northampton Blvd,https://www.zoocasa.com/burlington-on-real-estate/39-2531-northampton-blvd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F607b22e3-9733-4892-80ed-58e4e454a841.jpg&w=640&q=75,Sold,"$1,108,000","List Price$849,000",3 months ,3 Bed,3 Bath,1600–1799 sqft
399 Rossmore Blvd,https://www.zoocasa.com/burlington-on-real-estate/399-rossmore-blvd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$4,500,000","List Price$4,800,000",3 months ,5 Bed,7 Bath,5000 sqft
457 Scarlett Cres,https://www.zoocasa.com/burlington-on-real-estate/457-scarlett-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,660,000","List Price$1,499,000",3 months ,4 Bed,4 Bath,2000–2500 sqft
