Title,Title_URL,Image,Tag,Price,Price1,style_component__qn84q,style_listingdetail__b0bdg,style_listingdetail__b0bdg2,style_listingdetail__b0bdg3
376 Calvert Crt,https://www.zoocasa.com/oshawa-on-real-estate/376-calvert-ct,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$707,000","List Price$499,900",5 months ,3 Bed,1 Bath,N/A sqft
923 Gentry Cres,https://www.zoocasa.com/oshawa-on-real-estate/923-gentry-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$780,000","List Price$679,900",5 months ,3 Bed,2 Bath,N/A sqft
930 Kicking Horse Path Path,https://www.zoocasa.com/oshawa-on-real-estate/930-kicking-horse-path,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$965,000","List Price$849,999",Sold 5 Months Ago,4 Bed,4 Bath,2000–2500 sqft
119 Norwood Crt,https://www.zoocasa.com/oshawa-on-real-estate/119-norwood-ct,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$950,000","List Price$699,900",5 months ,3 Bed,2 Bath,N/A sqft
218 Taunton Rd W,https://www.zoocasa.com/oshawa-on-real-estate/218-taunton-rd-w,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$740,000","List Price$749,900",5 months ,2 Bed,2 Bath,N/A sqft
328 Jasper Ave,https://www.zoocasa.com/oshawa-on-real-estate/328-jasper-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F6dc840ab-82b1-4856-9cad-1be75ce5b1fb.jpg&w=640&q=75,Sold,"$855,000","List Price$475,000",5 months ,3 Bed,2 Bath,N/A sqft
2488 Bromus Path,https://www.zoocasa.com/oshawa-on-real-estate/2488-bromus-path,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$850,000","List Price$699,000",5 months ,3 Bed,3 Bath,1500–2000 sqft
351 Highland Ave,https://www.zoocasa.com/oshawa-on-real-estate/351-highland-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fdb42106a-4ba2-4d44-b54f-d181a10d3c82.jpg&w=640&q=75,Sold,"$946,000","List Price$699,900",Sold 5 Months Ago,3 Bed,2 Bath,N/A sqft
1168 Nugent Crt,https://www.zoocasa.com/oshawa-on-real-estate/1168-nugent-ct,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Ff738b5f8-24fa-4cf8-9728-56f303fb2c62.jpg&w=640&q=75,Sold,"$1,660,000","List Price$1,399,000",Sold 5 Months Ago,4 Bed,4 Bath,3000–3500 sqft
2334 Chevron Prince Path,https://www.zoocasa.com/oshawa-on-real-estate/2334-chevron-prince-path,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fcaa673e9-42f3-40da-874b-d7eb09b1a221.jpg&w=640&q=75,Sold,"$860,000","List Price$799,000",5 months ,3 Bed,3 Bath,1500–2000 sqft
3 - 155 Glovers Rd,https://www.zoocasa.com/oshawa-on-real-estate/3-155-glovers-rd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F559cca60-e257-420a-8cd7-fce94ab32f6b.jpg&w=640&q=75,Sold,"$685,000","List Price$499,000",5 months ,3 Bed,3 Bath,1200–1399 sqft
22 - 450 Bristol Cres,https://www.zoocasa.com/oshawa-on-real-estate/22-450-bristol-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$690,000","List Price$450,000",5 months ,3 Bed,1 Bath,1000–1199 sqft
48 Waverly St S,https://www.zoocasa.com/oshawa-on-real-estate/48-waverly-st-s,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$810,000","List Price$599,999",5 months ,4 Bed,2 Bath,1100–1500 sqft
296 Festhubert St,https://www.zoocasa.com/oshawa-on-real-estate/296-festhubert-st,https://www.zoocasa.com/_next/image?url=%2Fnext%2Fassets%2Fimages%2Fcoming-soon-image.png&w=640&q=75,Sold,"$890,000","List Price$799,000",5 months ,3 Bed,2 Bath,N/A sqft
lot 35a Shankel Rd,https://www.zoocasa.com/oshawa-on-real-estate/lot-35a-shankel-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,435,000","List Price$1,450,000",Sold 5 Months Ago,4 Bed,4 Bath,3000–3500 sqft
804 Crowells St,https://www.zoocasa.com/oshawa-on-real-estate/804-crowells-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$890,000","List Price$699,000",5 months ,3 Bed,2 Bath,N/A sqft
1352 Minden St,https://www.zoocasa.com/oshawa-on-real-estate/1352-minden-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$860,000","List Price$699,900",5 months ,3 Bed,3 Bath,N/A sqft
1856 Woodgate Crt,https://www.zoocasa.com/oshawa-on-real-estate/1856-woodgate-ct,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$852,000","List Price$799,900",Sold 5 Months Ago,3 Bed,3 Bath,N/A sqft
237 Barkley Cres,https://www.zoocasa.com/oshawa-on-real-estate/237-barkley-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F42f4c94e-ccaa-476c-b344-6a629ee133ad.jpg&w=640&q=75,Sold,"$800,000","List Price$599,900",Sold 5 Months Ago,4 Bed,2 Bath,N/A sqft
298 Park Rd S,https://www.zoocasa.com/oshawa-on-real-estate/298-park-rd-s,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$810,000","List Price$549,000",5 months ,3 Bed,3 Bath,N/A sqft
2369 New Providence St,https://www.zoocasa.com/oshawa-on-real-estate/2369-new-providence-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,570,000","List Price$1,299,988",5 months ,4 Bed,4 Bath,3000–3500 sqft
751 Rowena St,https://www.zoocasa.com/oshawa-on-real-estate/751-rowena-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$740,000","List Price$697,900",5 months ,2 Bed,2 Bath,N/A sqft
321 Poplar St,https://www.zoocasa.com/oshawa-on-real-estate/321-poplar-st,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F47ec484e-fed0-44bc-9912-28a20a3472c6.jpg&w=640&q=75,Sold,"$1,000,000","List Price$749,000",Sold 5 Months Ago,3 Bed,2 Bath,N/A sqft
1318 Tall Pine Ave,https://www.zoocasa.com/oshawa-on-real-estate/1318-tall-pine-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F9246c0fa-3fe4-44dc-8244-731a9f82a650.jpg&w=640&q=75,Sold,"$1,300,000","List Price$949,999",5 months ,4 Bed,3 Bath,N/A sqft
43 - 1133 Ritson Rd N,https://www.zoocasa.com/oshawa-on-real-estate/43-1133-ritson-rd-n,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F096fc212-1a2b-49c8-bbed-e2dc7cb13eb7.jpg&w=640&q=75,Sold,"$753,000","List Price$599,990",5 months ,3 Bed,2 Bath,1200–1399 sqft
36 Glovers Rd,https://www.zoocasa.com/oshawa-on-real-estate/36-glovers-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$830,000","List Price$819,900",Sold 5 Months Ago,3 Bed,2 Bath,N/A sqft
550 Lansdowne Dr,https://www.zoocasa.com/oshawa-on-real-estate/550-lansdowne-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,550,000","List Price$1,299,900",5 months ,8 Bed,5 Bath,N/A sqft
266 Labrador Dr,https://www.zoocasa.com/oshawa-on-real-estate/266-labrador-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$950,000","List Price$788,000",5 months ,3 Bed,2 Bath,1100–1500 sqft
2207 Chevron Prince Path,https://www.zoocasa.com/oshawa-on-real-estate/2207-chevron-prince-path,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$860,000","List Price$799,000",5 months ,4 Bed,3 Bath,1500–2000 sqft
68 - 1760 Simcoe St N,https://www.zoocasa.com/oshawa-on-real-estate/68-1760-simcoe-st-n,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$543,500","List Price$499,000",Sold 5 Months Ago,3 Bed,3 Bath,1000–1199 sqft
1805 Dalhousie Cres,https://www.zoocasa.com/oshawa-on-real-estate/1805-dalhousie-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fffd9092c-33fe-46a6-9fdc-759fd7c6b052.jpg&w=640&q=75,Sold,"$968,000","List Price$979,999",5 months ,3 Bed,3 Bath,N/A sqft
1059 Pepperbush Crt,https://www.zoocasa.com/oshawa-on-real-estate/1059-pepperbush-ct,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,000,000","List Price$749,900",5 months ,3 Bed,3 Bath,N/A sqft
593 Radisson Ave,https://www.zoocasa.com/oshawa-on-real-estate/593-radisson-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$770,000","List Price$699,000",5 months ,3 Bed,2 Bath,1100–1500 sqft
583 Albert St,https://www.zoocasa.com/oshawa-on-real-estate/583-albert-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$730,000","List Price$599,900",Sold 5 Months Ago,5 Bed,2 Bath,N/A sqft
242 Symington Ave,https://www.zoocasa.com/oshawa-on-real-estate/242-symington-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fd8f45bf6-445a-4eb8-832e-0d63fc5cba63.jpg&w=640&q=75,Sold,"$1,445,000","List Price$1,299,900",Sold 5 Months Ago,4 Bed,4 Bath,3000–3500 sqft
152 Olive Ave,https://www.zoocasa.com/oshawa-on-real-estate/152-olive-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$520,000","List Price$359,900",5 months ,2 Bed,1 Bath,N/A sqft
1234 Middlebury Ave,https://www.zoocasa.com/oshawa-on-real-estate/1234-middlebury-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,150,100","List Price$799,990",Sold 5 Months Ago,3 Bed,4 Bath,2000–2500 sqft
364 Daytona Crt,https://www.zoocasa.com/oshawa-on-real-estate/364-daytona-ct,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F44b55c1d-ad83-4bad-8f69-20628d90aa48.jpg&w=640&q=75,Sold,"$850,000","List Price$599,000",Sold 5 Months Ago,4 Bed,2 Bath,N/A sqft
516 Camelot Dr,https://www.zoocasa.com/oshawa-on-real-estate/516-camelot-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fa3f06e20-8d3a-4662-862c-8a794c85b67b.jpg&w=640&q=75,Sold,"$905,500","List Price$699,000",5 months ,3 Bed,2 Bath,N/A sqft
1713 Bishop Crt,https://www.zoocasa.com/oshawa-on-real-estate/1713-bishop-ct,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F667f2f28-9741-41f1-a77e-c4b7e5a1366f.jpg&w=640&q=75,Sold,"$1,375,000","List Price$983,000",5 months ,4 Bed,3 Bath,N/A sqft
917 Revelstoke Crt,https://www.zoocasa.com/oshawa-on-real-estate/917-revelstoke-ct,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,285,786","List Price$999,900",5 months ,3 Bed,4 Bath,N/A sqft
948 Grandview St N,https://www.zoocasa.com/oshawa-on-real-estate/948-grandview-st-n,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,211,500","List Price$949,000",5 months ,4 Bed,4 Bath,N/A sqft
241 - 1900 Simcoe St N,https://www.zoocasa.com/oshawa-on-real-estate/241-1900-simcoe-st-n,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$255,000","List Price$259,000",5 months ,0 Bed,1 Bath,0-499 sqft
1578 Docking Crt,https://www.zoocasa.com/oshawa-on-real-estate/1578-docking-ct,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F453d87e1-3d5c-4ec7-bf01-03eace20c96e.jpg&w=640&q=75,Sold,"$1,415,000","List Price$1,299,000",5 months ,4 Bed,4 Bath,2500–3000 sqft
68 - 2500 Hill Rise Crt,https://www.zoocasa.com/oshawa-on-real-estate/68-2500-hill-rise-ct,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F2e80b3a1-74f8-4ad5-aec9-9b98a35bdc57.jpg&w=640&q=75,Sold,"$780,000","List Price$679,000",5 months ,2 Bed,3 Bath,1200–1399 sqft
87 Connaught St,https://www.zoocasa.com/oshawa-on-real-estate/87-connaught-st,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fe8894269-6f14-4103-a86c-c68d7c6a51e7.jpg&w=640&q=75,Sold,"$990,000","List Price$799,900",5 months ,4 Bed,1 Bath,N/A sqft
305 Kinmount Cres,https://www.zoocasa.com/oshawa-on-real-estate/305-kinmount-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fe266d7cd-bfbf-4534-b074-e0d3e45e1419.jpg&w=640&q=75,Sold,"$804,000","List Price$649,000",5 months ,2 Bed,2 Bath,N/A sqft
308 Aspen Crt,https://www.zoocasa.com/oshawa-on-real-estate/308-aspen-ct,https://www.zoocasa.com/_next/image?url=%2Fnext%2Fassets%2Fimages%2Fcoming-soon-image.png&w=640&q=75,Sold,"$940,000","List Price$799,900",5 months ,3 Bed,3 Bath,2000–2500 sqft
660 Percival Crt,https://www.zoocasa.com/oshawa-on-real-estate/660-percival-ct,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F295ac31a-794e-4657-8eff-59b3af4d3a12.jpg&w=640&q=75,Sold,"$1,280,000","List Price$1,000,000",5 months ,4 Bed,5 Bath,2000–2500 sqft
2774 Deputy Minister Path,https://www.zoocasa.com/oshawa-on-real-estate/2774-deputy-minister-path,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F86992ccb-a188-47c9-9680-9b25c397c610.jpg&w=640&q=75,Sold,"$875,000","List Price$875,000",5 months ,4 Bed,3 Bath,1500–2000 sqft
676 Balsam Cres,https://www.zoocasa.com/oshawa-on-real-estate/676-balsam-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F6a1a2a1c-defc-4b88-ae86-cefb097b54f0.jpg&w=640&q=75,Sold,"$781,000","List Price$499,900",Sold 5 Months Ago,3 Bed,2 Bath,N/A sqft
160 Highland Ave,https://www.zoocasa.com/oshawa-on-real-estate/160-highland-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F0dd9cbd9-70b7-4fa0-babf-07dd4ed4939d.jpg&w=640&q=75,Sold,"$856,000","List Price$449,900",5 months ,2 Bed,2 Bath,N/A sqft
182 Oshawa Blvd S,https://www.zoocasa.com/oshawa-on-real-estate/182-oshawa-blvd-s,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fd73dd3b5-4e0b-400f-b344-8a1dffa98dd2.jpg&w=640&q=75,Sold,"$875,000","List Price$588,888",Sold 5 Months Ago,3 Bed,2 Bath,N/A sqft
232 Eulalie Ave,https://www.zoocasa.com/oshawa-on-real-estate/232-eulalie-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fad0e0669-7962-42a9-8500-d9585a4012d3.jpg&w=640&q=75,Sold,"$861,000","List Price$699,000",5 months ,3 Bed,2 Bath,N/A sqft
1922 Woodgate Crt,https://www.zoocasa.com/oshawa-on-real-estate/1922-woodgate-ct,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F1f0b5d9f-4069-4f5a-9b9d-ea2c4944b938.jpg&w=640&q=75,Sold,"$913,000","List Price$699,999",5 months ,3 Bed,4 Bath,N/A sqft
667 Berwick Cres N,https://www.zoocasa.com/oshawa-on-real-estate/667-berwick-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F18adcfab-63a0-4557-a8ea-514d1aef7c6c.jpg&w=640&q=75,Sold,"$851,000","List Price$699,000",5 months ,3 Bed,2 Bath,N/A sqft
307 Malaga Rd,https://www.zoocasa.com/oshawa-on-real-estate/307-malaga-rd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fe30f94b0-71b5-4b44-882d-79da1a3ab556.jpg&w=640&q=75,Sold,"$951,000","List Price$949,999",Sold 5 Months Ago,3 Bed,2 Bath,N/A sqft
1519 Fieldgate Dr,https://www.zoocasa.com/oshawa-on-real-estate/1519-fieldgate-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F0f116910-b286-4231-9201-38b09596b64e.jpg&w=640&q=75,Sold,"$990,500","List Price$849,900",5 months ,3 Bed,4 Bath,N/A sqft
488 Beurling Ave,https://www.zoocasa.com/oshawa-on-real-estate/488-beurling-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Feb4bdf45-872a-4853-8b79-c279967a6cf7.jpg&w=640&q=75,Sold,"$940,000","List Price$699,900",5 months ,3 Bed,2 Bath,N/A sqft
216 - 936 Glen St,https://www.zoocasa.com/oshawa-on-real-estate/216-936-glen-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$437,500","List Price$350,000",5 months ,2 Bed,1 Bath,800–899 sqft
2527 Orchestrate Dr,https://www.zoocasa.com/oshawa-on-real-estate/2527-orchestrate-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,400,000","List Price$999,000",5 months ,4 Bed,3 Bath,2000–2500 sqft
340 French St,https://www.zoocasa.com/oshawa-on-real-estate/340-french-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$651,000","List Price$649,000",5 months ,3 Bed,1 Bath,N/A sqft
1759 Arborwood Dr,https://www.zoocasa.com/oshawa-on-real-estate/1759-arborwood-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,160,000","List Price$1,190,000",Sold 5 Months Ago,3 Bed,3 Bath,2000–2500 sqft
1829 Douglas Langtree Dr,https://www.zoocasa.com/oshawa-on-real-estate/1829-douglas-langtree-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,493,000","List Price$1,299,900",5 months ,4 Bed,4 Bath,3000–3500 sqft
238 Northminster Crt,https://www.zoocasa.com/oshawa-on-real-estate/238-northminster-ct,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$820,000","List Price$550,000",5 months ,3 Bed,2 Bath,N/A sqft
49 - 1740 Simcoe St N,https://www.zoocasa.com/oshawa-on-real-estate/49-1740-simcoe-st-n,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$520,000","List Price$495,000",5 months ,3 Bed,3 Bath,1000–1199 sqft
859 Olive Ave,https://www.zoocasa.com/oshawa-on-real-estate/859-olive-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$905,000","List Price$699,999",Sold 5 Months Ago,3 Bed,2 Bath,N/A sqft
70 Cottingham Cres N,https://www.zoocasa.com/oshawa-on-real-estate/70-cottingham-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$866,000","List Price$759,999",5 months ,3 Bed,3 Bath,N/A sqft
11 - 730 Cedar St,https://www.zoocasa.com/oshawa-on-real-estate/11-730-cedar-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$665,000","List Price$499,900",5 months ,3 Bed,2 Bath,1000–1199 sqft
1144 Trowbridge Crt,https://www.zoocasa.com/oshawa-on-real-estate/1144-trowbridge-ct,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$820,000","List Price$549,000",5 months ,4 Bed,2 Bath,N/A sqft
345 Albert St,https://www.zoocasa.com/oshawa-on-real-estate/345-albert-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$780,000","List Price$699,900",Sold 5 Months Ago,3 Bed,2 Bath,N/A sqft
1045 Beaufort Ave,https://www.zoocasa.com/oshawa-on-real-estate/1045-beaufort-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$955,000","List Price$699,900",5 months ,3 Bed,2 Bath,N/A sqft
249 Eastlawn St,https://www.zoocasa.com/oshawa-on-real-estate/249-eastlawn-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,113,023","List Price$799,900",5 months ,3 Bed,3 Bath,N/A sqft
212 Ritson Rd S,https://www.zoocasa.com/oshawa-on-real-estate/212-ritson-rd-s,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$640,000","List Price$489,900",5 months ,3 Bed,1 Bath,N/A sqft
66 - 1333 Mary St N,https://www.zoocasa.com/oshawa-on-real-estate/66-1333-mary-st-n,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$715,000","List Price$529,000",Sold 5 Months Ago,3 Bed,2 Bath,1000–1199 sqft
1202 - 700 Wilson Rd N,https://www.zoocasa.com/oshawa-on-real-estate/1202-700-wilson-rd-n,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,000,000","List Price$915,000",Sold 5 Months Ago,2 Bed,2 Bath,1800–1999 sqft
2597 Snow Knight Dr,https://www.zoocasa.com/oshawa-on-real-estate/2597-snow-knight-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fd17385a1-d8e5-4961-a336-77634dc04c37.jpg&w=640&q=75,Sold,"$1,310,000","List Price$1,099,000",5 months ,4 Bed,4 Bath,2500–3000 sqft
140 Vancouver St,https://www.zoocasa.com/oshawa-on-real-estate/140-vancouver-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$915,000","List Price$599,900",5 months ,3 Bed,2 Bath,N/A sqft
214 Jackson Ave,https://www.zoocasa.com/oshawa-on-real-estate/214-jackson-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$720,000","List Price$734,999",5 months ,3 Bed,2 Bath,N/A sqft
761 Grandview Dr,https://www.zoocasa.com/oshawa-on-real-estate/761-grandview-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F8ec5d2fa-bd09-43d4-9874-1fe4289e18e9.jpg&w=640&q=75,Sold,"$840,000","List Price$599,999",5 months ,3 Bed,2 Bath,1500–2000 sqft
154 - 1100 Oxford St,https://www.zoocasa.com/oshawa-on-real-estate/154-1100-oxford-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$525,000","List Price$384,900",5 months ,3 Bed,1 Bath,1000–1199 sqft
430 Harcourt Dr,https://www.zoocasa.com/oshawa-on-real-estate/430-harcourt-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Ffa649c6d-414f-4111-bbc4-2328663f07af.jpg&w=640&q=75,Sold,"$850,000","List Price$599,000",5 months ,3 Bed,2 Bath,1500–2000 sqft
1115 - 55 William St E,https://www.zoocasa.com/oshawa-on-real-estate/1115-55-william-st-e,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F937ab33b-1321-4cd3-82b2-f2246e53a004.jpg&w=640&q=75,Sold,"$491,000","List Price$429,900",5 months ,2 Bed,2 Bath,1000–1199 sqft
