Title,Title_URL,Image,Tag,Price,Price1,style_component__qn84q,style_listingdetail__b0bdg,style_listingdetail__b0bdg2,style_listingdetail__b0bdg3
12 Waldron Cres,https://www.zoocasa.com/richmond-hill-on-real-estate/12-waldron-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fd5656772-0fb7-425a-8cb6-f0499708e7d6.jpg&w=640&q=75,Sold,"$1,810,000","List Price$1,550,000",28 days ,5 Bed,4 Bath,N/A sqft
45 Starlight Cres,https://www.zoocasa.com/richmond-hill-on-real-estate/45-starlight-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F07454404-87b4-49c5-b9a1-6906592fd815.jpg&w=640&q=75,Sold,"$3,580,000","List Price$3,688,000",1 month ,5 Bed,7 Bath,N/A sqft
th5 - 390 Highway 7 Ave E,https://www.zoocasa.com/richmond-hill-on-real-estate/th5-390-hwy-7,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,720,000","List Price$1,399,000",Sold 1 Month Ago,3 Bed,5 Bath,2000–2249 sqft
12 Riel Dr,https://www.zoocasa.com/richmond-hill-on-real-estate/12-riel-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,360,000","List Price$1,399,000",1 month ,3 Bed,3 Bath,N/A sqft
46 Timber Valley Ave,https://www.zoocasa.com/richmond-hill-on-real-estate/46-timber-valley-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F4800c63c-a6d2-488d-9234-ce451c9e59a6.jpg&w=640&q=75,Sold,"$1,815,000","List Price$1,499,900",28 days ,3 Bed,2 Bath,2000–2500 sqft
49 Canyon Hill Ave,https://www.zoocasa.com/richmond-hill-on-real-estate/49-canyon-hill-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,988,889","List Price$1,688,000",1 month ,4 Bed,5 Bath,N/A sqft
613 - 330 Red Maple Rd,https://www.zoocasa.com/richmond-hill-on-real-estate/613-330-red-maple-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$650,000","List Price$689,900",1 month ,1 Bed,1 Bath,600–699 sqft
235 Shirley Dr,https://www.zoocasa.com/richmond-hill-on-real-estate/235-shirley-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,608,000","List Price$1,288,800",1 month ,4 Bed,4 Bath,2500–3000 sqft
521 - 51 Baffin Crt,https://www.zoocasa.com/richmond-hill-on-real-estate/521-51-baffin-ct,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$775,000","List Price$668,888",1 month ,2 Bed,1 Bath,800–899 sqft
139 Mill St,https://www.zoocasa.com/richmond-hill-on-real-estate/139-mill-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,360,000","List Price$1,198,000",1 month ,4 Bed,3 Bath,N/A sqft
132 Park Cres,https://www.zoocasa.com/richmond-hill-on-real-estate/132-park-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F39613e1f-fce7-4c34-8f3b-ac2adba003fb.jpg&w=640&q=75,Sold,"$2,800,000","List Price$2,788,000",Sold 28 Days Ago,4 Bed,5 Bath,3500–5000 sqft
110 Gordon Rowe Cres,https://www.zoocasa.com/richmond-hill-on-real-estate/110-gordon-rowe-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F47c48b8d-bbbc-4b0f-b472-9b8a4aa920ac.jpg&w=640&q=75,Sold,"$2,220,000","List Price$2,298,000",30 days ,5 Bed,4 Bath,2500–3000 sqft
103 - 11121 Yonge St,https://www.zoocasa.com/richmond-hill-on-real-estate/103-11121-yonge-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$595,000","List Price$599,900",1 month ,1 Bed,1 Bath,500–599 sqft
th 6 - 392 Highway 7 Ave E,https://www.zoocasa.com/richmond-hill-on-real-estate/th-6-392-hwy-7,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,668,000","List Price$1,699,000",1 month ,3 Bed,5 Bath,2000–2249 sqft
118 Rideau Dr,https://www.zoocasa.com/richmond-hill-on-real-estate/118-rideau-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F71b4c7fc-c708-48f7-9905-3c82d3aba7d2.jpg&w=640&q=75,Sold,"$1,452,000","List Price$1,388,000",28 days ,3 Bed,4 Bath,N/A sqft
164 Springhead Gdns,https://www.zoocasa.com/richmond-hill-on-real-estate/164-springhead-gdns,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F65572bd5-aef7-46b1-9d41-3dc1f8af0360.jpg&w=640&q=75,Sold,"$1,300,000","List Price$998,000",29 days ,3 Bed,2 Bath,N/A sqft
702 - 51 Baffin Court,https://www.zoocasa.com/richmond-hill-on-real-estate/702-51-baffin-ct,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$705,000","List Price$628,000",Sold 1 Month Ago,1 Bed,2 Bath,800–899 sqft
1125 - 32 Clarissa Dr,https://www.zoocasa.com/richmond-hill-on-real-estate/1125-32-clarissa-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$880,000","List Price$799,000",1 month ,2 Bed,2 Bath,1400–1599 sqft
408 Lynett Cres,https://www.zoocasa.com/richmond-hill-on-real-estate/408-lynett-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fa39aeb48-2873-457d-b262-19acb0ed1681.jpg&w=640&q=75,Sold,"$1,360,000","List Price$1,360,000",29 days ,3 Bed,2 Bath,N/A sqft
137 Kingshill Rd,https://www.zoocasa.com/richmond-hill-on-real-estate/137-kingshill-rd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F1450eabf-09f7-4008-9aa1-d6ab28120f0a.jpg&w=640&q=75,Sold,"$1,900,000","List Price$1,699,900",29 days ,4 Bed,5 Bath,N/A sqft
21 Hilts Dr,https://www.zoocasa.com/richmond-hill-on-real-estate/21-hilts-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,785,000","List Price$1,588,000",1 month ,4 Bed,4 Bath,2500–3000 sqft
12 Leisure Lane,https://www.zoocasa.com/richmond-hill-on-real-estate/12-leisure-ln,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,585,000","List Price$1,488,000",Sold 1 Month Ago,3 Bed,2 Bath,N/A sqft
9 Kalmar Cres,https://www.zoocasa.com/richmond-hill-on-real-estate/9-kalmar-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F4547e908-175e-4573-89f0-5ada0895cb96.jpg&w=640&q=75,Sold,"$1,310,000","List Price$1,289,900",Sold 1 Month Ago,3 Bed,3 Bath,1500–2000 sqft
523 - 11611 Yonge St,https://www.zoocasa.com/richmond-hill-on-real-estate/523-11611-yonge-st,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F23df95a7-6abe-471b-adcb-7dd9e6c1d494.jpg&w=640&q=75,Sold,"$650,000","List Price$635,000",Sold 30 Days Ago,1 Bed,1 Bath,500–599 sqft
30 Sunshine Dr,https://www.zoocasa.com/richmond-hill-on-real-estate/30-sunshine-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,036,500","List Price$949,900",Sold 1 Month Ago,3 Bed,3 Bath,1500–2000 sqft
30 Valley Ridge Ave,https://www.zoocasa.com/richmond-hill-on-real-estate/30-valley-ridge-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fd6bac603-b0fd-4323-b73c-90cc5c280dda.jpg&w=640&q=75,Sold,"$1,950,000","List Price$1,988,000",30 days ,4 Bed,3 Bath,2500–3000 sqft
1601a - 9088 Yonge St,https://www.zoocasa.com/richmond-hill-on-real-estate/1601a-9088-yonge-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$730,000","List Price$650,000",1 month ,1 Bed,1 Bath,600–699 sqft
926 - 75 Weldrick Rd E,https://www.zoocasa.com/richmond-hill-on-real-estate/926-75-weldrick-rd-e,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$900,000","List Price$799,900",1 month ,3 Bed,3 Bath,1200–1399 sqft
63 Westcliffe Cres,https://www.zoocasa.com/richmond-hill-on-real-estate/63-westcliffe-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F1b3361ee-0505-4272-824e-19582f2f4e06.jpg&w=640&q=75,Sold,"$1,300,000","List Price$1,098,888",Sold 1 Month Ago,3 Bed,3 Bath,N/A sqft
23 Rosegarden Cres,https://www.zoocasa.com/richmond-hill-on-real-estate/23-rosegarden-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fba9e2867-6a72-47c5-840c-1937540b0e95.jpg&w=640&q=75,Sold,"$2,460,000","List Price$1,960,000",1 month ,4 Bed,4 Bath,2500–3000 sqft
96 Grasslands Ave,https://www.zoocasa.com/richmond-hill-on-real-estate/96-grasslands-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F79577551-ed9c-4e4e-b376-2531710debea.jpg&w=640&q=75,Sold,"$1,400,101","List Price$1,188,000",1 month ,3 Bed,3 Bath,1500–2000 sqft
121 - 370d Red Maple Rd,https://www.zoocasa.com/richmond-hill-on-real-estate/121-370-red-maple-rd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fc06512a6-fdbb-4f7e-be52-c58e6cb1f600.jpg&w=640&q=75,Sold,"$1,125,000","List Price$1,039,000",1 month ,3 Bed,3 Bath,1400–1599 sqft
34 Linda Margaret Cres,https://www.zoocasa.com/richmond-hill-on-real-estate/34-linda-margaret-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F03d0b0a6-0dc5-44a8-9e6d-09bcd3754b48.jpg&w=640&q=75,Sold,"$1,765,000","List Price$1,398,000",1 month ,3 Bed,4 Bath,2000–2500 sqft
31 Raffia Ave,https://www.zoocasa.com/richmond-hill-on-real-estate/31-raffia-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fabe25ac8-79bc-43a6-8ad4-62297629e365.jpg&w=640&q=75,Sold,"$1,808,000","List Price$1,499,000",Sold 1 Month Ago,4 Bed,4 Bath,N/A sqft
27a Birch Ave,https://www.zoocasa.com/richmond-hill-on-real-estate/27-a-birch-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F236dabbe-4686-4b1c-9424-7c8bc83b0ee8.jpg&w=640&q=75,Sold,"$3,510,000","List Price$3,680,000",Sold 1 Month Ago,5 Bed,5 Bath,N/A sqft
36 Prince Arthur Ave,https://www.zoocasa.com/richmond-hill-on-real-estate/36-prince-arthur-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,350,000","List Price$1,198,900",Sold 1 Month Ago,3 Bed,4 Bath,2000–2500 sqft
lph 12 - 73 King William Cres,https://www.zoocasa.com/richmond-hill-on-real-estate/lph-12-73-king-william-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F0f35f77a-5589-4661-b200-8fa3ccc03f89.jpg&w=640&q=75,Sold,"$700,000","List Price$599,900",1 month ,2 Bed,1 Bath,700–799 sqft
12 Josie Dr,https://www.zoocasa.com/richmond-hill-on-real-estate/12-josie-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Ff3582584-3e5f-4b4a-9c27-e61b53796997.jpg&w=640&q=75,Sold,"$2,300,000","List Price$1,980,000",1 month ,4 Bed,5 Bath,3000–3500 sqft
15 Beasley Dr,https://www.zoocasa.com/richmond-hill-on-real-estate/15-beasley-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,906,500","List Price$1,549,000",1 month ,4 Bed,4 Bath,3000–3500 sqft
103 Belvedere Cres,https://www.zoocasa.com/richmond-hill-on-real-estate/103-belvedere-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,488,000","List Price$1,299,000",1 month ,3 Bed,5 Bath,N/A sqft
1908 - 65 Oneida Cres,https://www.zoocasa.com/richmond-hill-on-real-estate/1908-65-oneida-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$850,000","List Price$799,000",1 month ,2 Bed,2 Bath,900–999 sqft
107 Old Surrey Lane,https://www.zoocasa.com/richmond-hill-on-real-estate/107-old-surrey-ln,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$2,480,000","List Price$2,688,000",1 month ,6 Bed,6 Bath,3500–5000 sqft
71 Summitcrest Dr,https://www.zoocasa.com/richmond-hill-on-real-estate/71-summitcrest-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F48fc84d8-9d43-4f6b-a633-b3d1fec9596e.jpg&w=640&q=75,Sold,"$1,700,000","List Price$1,790,000",1 month ,5 Bed,4 Bath,3000–3500 sqft
24 Newbridge Ave,https://www.zoocasa.com/richmond-hill-on-real-estate/24-newbridge-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F67d9822e-6b0d-4fcb-8ca0-ab733f9e62cc.jpg&w=640&q=75,Sold,"$1,565,000","List Price$1,647,000",1 month ,3 Bed,4 Bath,N/A sqft
1009 - 9618 Yonge St,https://www.zoocasa.com/richmond-hill-on-real-estate/1009-9618-yonge-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$650,000","List Price$599,000",Sold 1 Month Ago,1 Bed,1 Bath,500–599 sqft
19 Regent St,https://www.zoocasa.com/richmond-hill-on-real-estate/19-regent-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,956,000","List Price$1,938,000",1 month ,4 Bed,4 Bath,N/A sqft
113 Talmage Ave,https://www.zoocasa.com/richmond-hill-on-real-estate/113-talmage-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,500,000","List Price$1,599,900",1 month ,3 Bed,2 Bath,N/A sqft
10 Launch Gate,https://www.zoocasa.com/richmond-hill-on-real-estate/10-launch-gate,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fa5f1c30e-78f7-4ccb-9169-2976ce584e98.jpg&w=640&q=75,Sold,"$1,305,000","List Price$1,149,000",1 month ,3 Bed,2 Bath,N/A sqft
45 - 141 Castle Rock Dr,https://www.zoocasa.com/richmond-hill-on-real-estate/45-141-castle-rock-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,150,000","List Price$999,000",1 month ,3 Bed,4 Bath,1600–1799 sqft
285 Elmwood Ave,https://www.zoocasa.com/richmond-hill-on-real-estate/285-elmwood-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,340,000","List Price$1,359,000",1 month ,3 Bed,2 Bath,N/A sqft
296 Kerswell Dr,https://www.zoocasa.com/richmond-hill-on-real-estate/296-kerswell-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,180,000","List Price$1,180,000",1 month ,3 Bed,3 Bath,N/A sqft
20 Hearthside Ave,https://www.zoocasa.com/richmond-hill-on-real-estate/20-hearthside-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,980,000","List Price$1,888,000",1 month ,4 Bed,5 Bath,N/A sqft
98 Shadow Falls Dr,https://www.zoocasa.com/richmond-hill-on-real-estate/98-shadow-falls-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$2,270,000","List Price$2,498,000",1 month ,4 Bed,5 Bath,3500–5000 sqft
62 Miles Hill Cres,https://www.zoocasa.com/richmond-hill-on-real-estate/62-miles-hill-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$2,350,000","List Price$1,799,000",Sold 1 Month Ago,4 Bed,5 Bath,3000–3500 sqft
24 Southgate Cres,https://www.zoocasa.com/richmond-hill-on-real-estate/24-southgate-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,960,000","List Price$2,088,000",Sold 1 Month Ago,4 Bed,5 Bath,N/A sqft
104 Eagle Peak Dr,https://www.zoocasa.com/richmond-hill-on-real-estate/104-eagle-peak-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,886,800","List Price$1,928,000",1 month ,4 Bed,4 Bath,N/A sqft
102 - 65 Oneida Cres,https://www.zoocasa.com/richmond-hill-on-real-estate/102-65-oneida-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fe1c78e0a-8f24-4734-af49-5fa0aaa4a780.jpg&w=640&q=75,Sold,"$630,000","List Price$559,000",1 month ,1 Bed,1 Bath,500–599 sqft
35 - 8 Townwood Dr,https://www.zoocasa.com/richmond-hill-on-real-estate/35-8-townwood-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,300,000","List Price$1,088,888",1 month ,3 Bed,4 Bath,1500–2000 sqft
108 Weldrick Ave,https://www.zoocasa.com/richmond-hill-on-real-estate/108-weldrick-rd-w,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,450,000","List Price$1,467,000",1 month ,5 Bed,3 Bath,2000–2500 sqft
716 - 310 Red Maple Rd,https://www.zoocasa.com/richmond-hill-on-real-estate/716-310-red-maple-rd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fe388e5cf-c10a-4941-9ed0-087eddb978f5.jpg&w=640&q=75,Sold,"$700,000","List Price$739,900",1 month ,2 Bed,2 Bath,900–999 sqft
96 Lowther Ave,https://www.zoocasa.com/richmond-hill-on-real-estate/96-lowther-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F293c97f2-ba26-450d-81c1-bbbb719f4bd5.jpg&w=640&q=75,Sold,"$1,225,000","List Price$1,099,000",Sold 1 Month Ago,3 Bed,4 Bath,N/A sqft
93 Mcalister Ave,https://www.zoocasa.com/richmond-hill-on-real-estate/93-mcalister-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F4a1578ea-e664-4a1b-827d-9d64402864b5.jpg&w=640&q=75,Sold,"$1,130,000","List Price$899,999",Sold 1 Month Ago,2 Bed,3 Bath,1100–1500 sqft
10 Pegasus Dr,https://www.zoocasa.com/richmond-hill-on-real-estate/10-pegasus-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,670,000","List Price$1,399,000",1 month ,4 Bed,4 Bath,N/A sqft
3 - 10 Post Oak Dr,https://www.zoocasa.com/richmond-hill-on-real-estate/3-10-post-oak-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,100,000","List Price$799,900",1 month ,3 Bed,3 Bath,1600–1799 sqft
33 Lillooet Cres,https://www.zoocasa.com/richmond-hill-on-real-estate/33-lillooet-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,088,000","List Price$1,088,000",1 month ,3 Bed,2 Bath,1500–2000 sqft
110 Luba Ave,https://www.zoocasa.com/richmond-hill-on-real-estate/110-luba-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$2,021,000","List Price$1,599,000",Sold 1 Month Ago,4 Bed,5 Bath,2500–3000 sqft
49 Harding Blvd,https://www.zoocasa.com/richmond-hill-on-real-estate/49-harding-blvd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$3,058,000","List Price$2,888,000",1 month ,4 Bed,6 Bath,3000–3500 sqft
107 - 350 Red Maple Rd,https://www.zoocasa.com/richmond-hill-on-real-estate/107-350-red-maple-rd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F83f07073-3f7a-41c8-bbfa-f8e07dd21e9b.jpg&w=640&q=75,Sold,"$580,000","List Price$599,900",1 month ,1 Bed,1 Bath,600–699 sqft
232 Strathearn Ave,https://www.zoocasa.com/richmond-hill-on-real-estate/232-strathearn-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$3,028,000","List Price$2,500,000",Sold 1 Month Ago,5 Bed,6 Bath,3500–5000 sqft
1108 - 75 Oneida Cres,https://www.zoocasa.com/richmond-hill-on-real-estate/1108-75-oneida-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$795,000","List Price$688,888",1 month ,1 Bed,2 Bath,600–699 sqft
14 Lark Cres,https://www.zoocasa.com/richmond-hill-on-real-estate/14-lark-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$2,022,000","List Price$1,599,000",Sold 1 Month Ago,4 Bed,5 Bath,N/A sqft
611b - 9600 Yonge St,https://www.zoocasa.com/richmond-hill-on-real-estate/611b-9600-yonge-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$885,000","List Price$788,888",1 month ,2 Bed,2 Bath,1000–1199 sqft
901 - 372 Highway 7 St E,https://www.zoocasa.com/richmond-hill-on-real-estate/901-372-hwy-7,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F5446e98d-0ce3-4ee3-b0fd-4defb1869388.jpg&w=640&q=75,Sold,"$740,000","List Price$638,000",1 month ,1 Bed,1 Bath,600–699 sqft
7 Farnham Dr,https://www.zoocasa.com/richmond-hill-on-real-estate/7-farnham-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F432f7c2a-7d3a-46e8-b5f0-d41acb507fc9.jpg&w=640&q=75,Sold,"$3,200,000","List Price$2,788,000",1 month ,5 Bed,7 Bath,3500–5000 sqft
204 - 350 Red Maple Rd,https://www.zoocasa.com/richmond-hill-on-real-estate/204-350-red-maple-rd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fcc7e3f56-288a-4040-88d3-fac7cd0e6d4b.jpg&w=640&q=75,Sold,"$620,000","List Price$648,888",Sold 1 Month Ago,1 Bed,1 Bath,500–599 sqft
36 Glenarden Cres,https://www.zoocasa.com/richmond-hill-on-real-estate/36-glenarden-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fc5a3b076-9141-45f9-8bce-3996cb0c3a18.jpg&w=640&q=75,Sold,"$3,650,000","List Price$3,899,000",1 month ,4 Bed,5 Bath,5000 sqft
124 Pathlane Rd,https://www.zoocasa.com/richmond-hill-on-real-estate/124-pathlane-rd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fea1bf002-d45c-4384-b0ad-9aa8ade91c77.jpg&w=640&q=75,Sold,"$2,969,000","List Price$2,999,000",1 month ,4 Bed,5 Bath,N/A sqft
210 - 9618 Yonge St,https://www.zoocasa.com/richmond-hill-on-real-estate/210-9618-yonge-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$732,000","List Price$638,000",1 month ,1 Bed,1 Bath,600–699 sqft
808 - 29 Northern Heights Dr,https://www.zoocasa.com/richmond-hill-on-real-estate/808-29-northern-heights-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fb8ab639d-0cee-4882-bb91-dab0a74d2a81.jpg&w=640&q=75,Sold,"$825,000","List Price$800,000",1 month ,2 Bed,2 Bath,1000–1199 sqft
