Title,Title_URL,Image,Tag,Price,Price1,style_component__qn84q,style_listingdetail__b0bdg,style_listingdetail__b0bdg2,style_listingdetail__b0bdg3
20 Butterworth Rd,https://www.zoocasa.com/brampton-on-real-estate/20-butterworth-rd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F532382a1-2d57-42ff-8180-e9601646da5e.jpg&w=640&q=75,Sold,"$870,000","List Price$825,900",5 days ,2 Bed,3 Bath,1100–1500 sqft
34 Tulip Dr,https://www.zoocasa.com/brampton-on-real-estate/34-tulip-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fe6cf8a39-31a1-488f-9cce-3ccf8237a60e.jpg&w=640&q=75,Sold,"$975,000","List Price$999,999",4 days ,3 Bed,4 Bath,N/A sqft
37 Dolobram Tr,https://www.zoocasa.com/brampton-on-real-estate/37-dolobram-trl,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F7633a2cf-8582-4a04-96a8-4bbd990d21aa.jpg&w=640&q=75,Sold,"$1,190,000","List Price$1,199,000",4 days ,4 Bed,3 Bath,N/A sqft
43 Gatesgill St,https://www.zoocasa.com/brampton-on-real-estate/43-gatesgill-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,480,000","List Price$1,499,000",5 days ,4 Bed,4 Bath,N/A sqft
67 Craigleigh Cres,https://www.zoocasa.com/brampton-on-real-estate/67-craigleigh-cres,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F994bd583-f68d-4581-96ae-af485c595ba2.jpg&w=640&q=75,Sold,"$736,000","List Price$599,999",5 days ,4 Bed,3 Bath,1400–1599 sqft
91 Mill St S,https://www.zoocasa.com/brampton-on-real-estate/91-mill-st-s,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F954010e6-eddb-4300-a096-af01a51fdbc6.jpg&w=640&q=75,Sold,"$970,000","List Price$869,000",5 days ,2 Bed,3 Bath,N/A sqft
51 Doncaster Dr,https://www.zoocasa.com/brampton-on-real-estate/51-doncaster-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F41c70c07-cdfd-4253-b7c1-031ce9e57704.jpg&w=640&q=75,Sold,"$1,039,900","List Price$899,999",Sold 5 Days Ago,3 Bed,3 Bath,N/A sqft
102 Earthstar Tr E,https://www.zoocasa.com/brampton-on-real-estate/102-earth-star-trail,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F6bdd2bd2-822d-40ba-83dd-76948983f07d.jpg&w=640&q=75,Sold,"$940,000","List Price$899,000",Sold 5 Days Ago,3 Bed,5 Bath,1500–2000 sqft
7 Newbridge Cres,https://www.zoocasa.com/brampton-on-real-estate/7-newbridge-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,084,000","List Price$1,100,000",5 days ,3 Bed,3 Bath,N/A sqft
135 Salisbury Circ,https://www.zoocasa.com/brampton-on-real-estate/135-salisbury-cir,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$830,000","List Price$799,800",5 days ,3 Bed,2 Bath,1500–2000 sqft
25 Finsbury Dr,https://www.zoocasa.com/brampton-on-real-estate/25-finsbury-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fc0cea5f1-5ba1-49e3-abfc-a482c635a34a.jpg&w=640&q=75,Sold,"$1,070,000","List Price$999,000",5 days ,3 Bed,2 Bath,N/A sqft
7 Yvonne Dr,https://www.zoocasa.com/brampton-on-real-estate/7-yvonne-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F2cd44051-92d3-4681-aa72-cac2002a7873.jpg&w=640&q=75,Sold,"$1,425,000","List Price$1,475,000",5 days ,4 Bed,4 Bath,2000–2500 sqft
51 Alabaster Dr,https://www.zoocasa.com/brampton-on-real-estate/51-alabaster-dr,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F9629eacf-7488-465f-a14c-eb92935fb728.jpg&w=640&q=75,Sold,"$1,198,000","List Price$999,900",5 days ,3 Bed,4 Bath,N/A sqft
119 Crystal Glen Cres,https://www.zoocasa.com/brampton-on-real-estate/119-crystal-glen-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$999,999","List Price$999,700",5 days ,3 Bed,3 Bath,N/A sqft
18 Lyle Way,https://www.zoocasa.com/brampton-on-real-estate/18-lyle-wy,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,760,000","List Price$1,888,800",Sold 5 Days Ago,4 Bed,4 Bath,2000–2500 sqft
9 Cambridge Cres,https://www.zoocasa.com/brampton-on-real-estate/9-cambridge-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$999,900","List Price$999,900",Sold 5 Days Ago,3 Bed,2 Bath,N/A sqft
85 Mount Fuji Cres,https://www.zoocasa.com/brampton-on-real-estate/85-mt-fuji-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,050,000","List Price$899,900",6 days ,3 Bed,3 Bath,N/A sqft
30 Mount Pleasant Dr,https://www.zoocasa.com/brampton-on-real-estate/30-mt-pleasant-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,045,000","List Price$999,999",5 days ,3 Bed,2 Bath,1500–2000 sqft
48 Marycroft Crt,https://www.zoocasa.com/brampton-on-real-estate/48-marycroft-ct,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,150,000","List Price$1,149,900",5 days ,3 Bed,4 Bath,1500–2000 sqft
10 Hasker Rd,https://www.zoocasa.com/brampton-on-real-estate/10-hasker-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,525,000","List Price$1,499,999",6 days ,4 Bed,4 Bath,N/A sqft
27 Stanwell Dr,https://www.zoocasa.com/brampton-on-real-estate/27-stanwell-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,265,000","List Price$1,289,900",5 days ,3 Bed,4 Bath,1500–2000 sqft
1408 - 17 Knightsbridge Rd,https://www.zoocasa.com/brampton-on-real-estate/1408-17-knightsbridge-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$649,600","List Price$679,900",5 days ,3 Bed,1 Bath,1200–1399 sqft
48 Lombardy Cres,https://www.zoocasa.com/brampton-on-real-estate/48-lombardy-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,515,000","List Price$1,499,900",Sold 5 Days Ago,4 Bed,4 Bath,2500–3000 sqft
